31,do_30048087,Class 4 and 5,1617,06-01-2016,04-30-2017,IA,false,06-01-2016,primary,3,assessment,4
32,do_30093116,Class 4,1617,06-01-2016,04-30-2017,IA,false,06-01-2016,primary,3,assessment,4
33,do_30097179,Class 5,1617,06-01-2016,04-30-2017,IA,false,06-01-2016,primary,3,assessment,4
34,do_31228112328675328021100,Class 4,1718,06-01-2017,04-30-2018,AC,false,06-01-2017,primary,3,assessment,4
35,do_31228116672723353621122,Class 5,1718,06-01-2017,04-30-2018,AC,false,06-01-2017,primary,3,assessment,4
36,do_3123200437127331841450,Class 4,1718,06-01-2017,04-30-2018,AC,false,06-01-2017,primary,3,assessment,4
37,do_3123201157839011841466,Class 5,1718,06-01-2017,04-30-2018,AC,false,06-01-2017,primary,3,assessment,4
