district_id|district|block_id|block|cluster_id|cluster
11042|angul|11072|angul|11492|badakantakul nodal 
11042|angul|11072|angul|11493|badakera 
11042|angul|11072|angul|11494|bantala 
11042|angul|11072|angul|11495|bedasasn nodal 
11042|angul|11072|angul|11496|antulia
11042|angul|11072|angul|11497|gadatarash
11042|angul|11072|angul|11498|purunagarh
11042|angul|11072|angul|11499|jagarnathpur 
11042|angul|11072|angul|11500|jhatakipasi 
11042|angul|11072|angul|11501|khamar 
11042|angul|11072|angul|11502|kumurisingha 
11042|angul|11072|angul|11503|pokatunga 
11042|angul|11072|angul|11504|purunakote 
11042|angul|11072|angul|11505|saradhapur (p) 
11042|angul|11072|angul|11506|tainsi nodal 
11042|angul|11073|angul mpl|11507|amalapada 
11042|angul|11073|angul mpl|11508|collegepada 
11042|angul|11074|athamallik|11509|ambasarmunda 
11042|angul|11074|athamallik|11510|bajapur
11042|angul|11074|athamallik|11511|ghodabandhuni 
11042|angul|11074|athamallik|11512|kandhapada nodal 
11042|angul|11074|athamallik|11513|kiakata 
11042|angul|11074|athamallik|11514|kusumkuhuri (a) 
11042|angul|11074|athamallik|11515|kuteswar
11042|angul|11074|athamallik|11516|madhapur nodal 
11042|angul|11074|athamallik|11517|maimura 
11042|angul|11074|athamallik|11518|nilakanthapada 
11042|angul|11074|athamallik|11519|odasinga
11042|angul|11074|athamallik|11520|paikasahi 
11042|angul|11074|athamallik|11521|pedipathar 
11042|angul|11074|athamallik|11522|sastriji  krutibashpur
11042|angul|11074|athamallik|11523|tapadhol 
11042|angul|11074|athamallik|11524|thakurgarh 
11042|angul|11075|athamallik nac|11525|liptigaon 
11042|angul|11076|banarpal|11526|brajmohan nodal 
11042|angul|11076|banarpal|11527|fakir charan 
11042|angul|11076|banarpal|11528|fulpada 
11042|angul|11076|banarpal|11529|gandibedha nodal 
11042|angul|11076|banarpal|11530|garhsantri 
11042|angul|11076|banarpal|11531|balaramprasad
11042|angul|11076|banarpal|11532|gotamara
11042|angul|11076|banarpal|11533|jamunda 
11042|angul|11076|banarpal|11534|kandasar 
11042|angul|11076|banarpal|11535|kukudanga 
11042|angul|11076|banarpal|11536|kumanda jarasinga 
11042|angul|11076|banarpal|11537|mahidharpur nodal 
11042|angul|11076|banarpal|11538|nuahata
11042|angul|11076|banarpal|11539|sakosingha 
11042|angul|11076|banarpal|11540|tulasipal 
11042|angul|11076|banarpal|11541|turanga  
11042|angul|11077|chhendipada|11542|bahalsahi  
11042|angul|11077|chhendipada|11543|balipata nodal 
11042|angul|11077|chhendipada|11544|basantapur nodal 
11042|angul|11077|chhendipada|11545|brahmanabil nodal 
11042|angul|11077|chhendipada|11546|durgapur nodal 
11042|angul|11077|chhendipada|11547|ogi
11042|angul|11077|chhendipada|11548|jerang dehury sahi 
11042|angul|11077|chhendipada|11549|kanaloi 
11042|angul|11077|chhendipada|11550|kankarai 
11042|angul|11077|chhendipada|11551|khamar nodal 
11042|angul|11077|chhendipada|11552|korada 
11042|angul|11077|chhendipada|11553|kukurpeta 
11042|angul|11077|chhendipada|11554|machhakuta 
11042|angul|11077|chhendipada|11555|mamuria 
11042|angul|11077|chhendipada|11556|paranga 
11042|angul|11077|chhendipada|11557|pattakamunda nodal 
11042|angul|11077|chhendipada|11558|raijharan 
11042|angul|11078|kaniha|11559|arkil 
11042|angul|11078|kaniha|11560|badagunduri 
11042|angul|11078|kaniha|11561|badatribida nodal 
11042|angul|11078|kaniha|11562|bajrakote 
11042|angul|11078|kaniha|11563|balipasi
11042|angul|11078|kaniha|11564|derang dehurisahi 
11042|angul|11078|kaniha|11565|dumuduma nodal 
11042|angul|11078|kaniha|11566|gadasila 
11042|angul|11078|kaniha|11567|hanumanpur 
11042|angul|11078|kaniha|11568|hatiadanda new 
11042|angul|11078|kaniha|11569|jarada nodal 
11042|angul|11078|kaniha|11570|kaniha 
11042|angul|11078|kaniha|11571|parabil 
11042|angul|11078|kaniha|11572|poipal 
11042|angul|11078|kaniha|11573|samal nodal 
11042|angul|11078|kaniha|11574|saradhapur 
11042|angul|11078|kaniha|11575|susuba nodal 
11042|angul|11079|kishorenagar|11576|ambapal 
11042|angul|11079|kishorenagar|11577|angapada turuda nodal 
11042|angul|11079|kishorenagar|11578|bamur 
11042|angul|11079|kishorenagar|11579|dhaurapali 
11042|angul|11079|kishorenagar|11580|handapa 
11042|angul|11079|kishorenagar|11581|himitira 
11042|angul|11079|kishorenagar|11582|jairat 
11042|angul|11079|kishorenagar|11583|janata  nakchi
11042|angul|11079|kishorenagar|11584|kadalimunda 
11042|angul|11079|kishorenagar|11585|kanteikulia 
11042|angul|11079|kishorenagar|11586|kendunali
11042|angul|11079|kishorenagar|11587|khandabar 
11042|angul|11079|kishorenagar|11588|kishoreganj 
11042|angul|11079|kishorenagar|11589|maheswari nodal 
11042|angul|11079|kishorenagar|11590|pabitramohan rukula
11042|angul|11079|kishorenagar|11591|raniakata nodal 
11042|angul|11079|kishorenagar|11592|sanjamura nodal 
11042|angul|11080|pallahara|11593|barkotia 
11042|angul|11080|pallahara|11594|batisuan 
11042|angul|11080|pallahara|11595|chasaguruajanga 
11042|angul|11080|pallahara|11596|chungamatia 
11042|angul|11080|pallahara|11597|h k mahatab nodal 
11042|angul|11080|pallahara|11598|injidi 
11042|angul|11080|pallahara|11599|itee nodal 
11042|angul|11080|pallahara|11600|jenapada 
11042|angul|11080|pallahara|11601|jharbeda 
11042|angul|11080|pallahara|11602|kantala
11042|angul|11080|pallahara|11603|kantiapasi nodal 
11042|angul|11080|pallahara|11604|kunjam 
11042|angul|11080|pallahara|11605|munduribeda 
11042|angul|11080|pallahara|11606|sahargurujang 
11042|angul|11080|pallahara|11607|saida 
11042|angul|11080|pallahara|11608|sanasada 
11042|angul|11080|pallahara|11609|sankhamur 
11042|angul|11080|pallahara|11610|seegarh
11042|angul|11080|pallahara|11611|sibida  
11042|angul|11080|pallahara|11612|town girls 
11042|angul|11081|talcher|11613|badajorada n
11042|angul|11081|talcher|11614|biharipur  
11042|angul|11081|talcher|11615|brajanathpur 
11042|angul|11081|talcher|11616|ghantapada 
11042|angul|11081|talcher|11617|gobara nodal 
11042|angul|11081|talcher|11618|gopalrasad nodal 
11042|angul|11081|talcher|11619|jagannathpur nodal 
11042|angul|11081|talcher|11620|kalamchuin 
11042|angul|11081|talcher|11621|kalapata  
11042|angul|11081|talcher|11622|panchayat nodal 
11042|angul|11081|talcher|11623|talabeda 
11042|angul|11082|talcher mpl|11624|baghuabol nodal 
11042|angul|11082|talcher mpl|11625|deulabera colliery 
11043|balasore|11083|bahanaga|11626|anji
11043|balasore|11083|bahanaga|11627|asimila
11043|balasore|11083|bahanaga|11628|avana 
11043|balasore|11083|bahanaga|11629|baripada 
11043|balasore|11083|bahanaga|11630|bishnupur 
11043|balasore|11083|bahanaga|11631|gopalpur 
11043|balasore|11083|bahanaga|11632|kalyani 
11043|balasore|11083|bahanaga|11633|khantapara 
11043|balasore|11083|bahanaga|11634|kuruda 
11043|balasore|11083|bahanaga|11635|pandamanakahani 
11043|balasore|11083|bahanaga|11636|panpana 
11043|balasore|11083|bahanaga|11637|podadiha 
11043|balasore|11083|bahanaga|11638|sathi 
11043|balasore|11083|bahanaga|11639|shibapura
11043|balasore|11083|bahanaga|11640|talakurunia 
11043|balasore|11083|bahanaga|11641|thalasada 
11043|balasore|11083|bahanaga|11642|villa
11043|balasore|11084|balasore mpl|11643|azimabad
11043|balasore|11084|balasore mpl|11644|public nodal 
11043|balasore|11084|balasore mpl|11645|sabitri nodal 
11043|balasore|11084|balasore mpl|11646|sunhat girls  
11043|balasore|11085|baliapal|11647|aladiha 
11043|balasore|11085|baliapal|11648|badakaurda 
11043|balasore|11085|baliapal|11649|d n nodal 
11043|balasore|11085|baliapal|11650|ghantua 
11043|balasore|11085|baliapal|11651|jamakunda 
11043|balasore|11085|baliapal|11652|k c  jagai
11043|balasore|11085|baliapal|11653|kaumari 
11043|balasore|11085|baliapal|11654|khalamuhani
11043|balasore|11085|baliapal|11655|langaleswar nodal 
11043|balasore|11085|baliapal|11656|nikhira 
11043|balasore|11085|baliapal|11657|nimapada 
11043|balasore|11085|baliapal|11658|panchupali  
11043|balasore|11085|baliapal|11659|panta dagara nodal 
11043|balasore|11085|baliapal|11660|pratappur 
11043|balasore|11085|baliapal|11661|s f nodal 
11043|balasore|11085|baliapal|11662|simulia
11043|balasore|11085|baliapal|11663|sunarui nodal 
11043|balasore|11086|basta|11664|baliapati 
11043|balasore|11086|basta|11665|barunagadiame
11043|balasore|11086|basta|11666|basantapur 
11043|balasore|11086|basta|11667|basta model 
11043|balasore|11086|basta|11668|beli nodal
11043|balasore|11086|basta|11669|chakrada 
11043|balasore|11086|basta|11670|chhachina nodal
11043|balasore|11086|basta|11671|dandikame
11043|balasore|11086|basta|11672|darada 
11043|balasore|11086|basta|11673|gadapada 
11043|balasore|11086|basta|11674|irda 
11043|balasore|11086|basta|11675|jamsuli 
11043|balasore|11086|basta|11676|kudia 
11043|balasore|11086|basta|11677|s c aunsakuli
11043|balasore|11086|basta|11678|sanakhudi 
11043|balasore|11086|basta|11679|singla 
11043|balasore|11086|basta|11680|vellora 
11043|balasore|11087|bhogarai|11681|analia nodal  
11043|balasore|11087|bhogarai|11682|barbatia nodal  kakhad
11043|balasore|11087|bhogarai|11683|bhogarai  
11043|balasore|11087|bhogarai|11684|chandaneswar  
11043|balasore|11087|bhogarai|11685|d n nodal  nahara
11043|balasore|11087|bhogarai|11686|dahamunda  
11043|balasore|11087|bhogarai|11687|hadigochhia  
11043|balasore|11087|bhogarai|11688|jayrampur nodal  
11043|balasore|11087|bhogarai|11689|kachuadi  
11043|balasore|11087|bhogarai|11690|kadambini nodal  bagda
11043|balasore|11087|bhogarai|11691|kakhada  
11043|balasore|11087|bhogarai|11692|kalahi  
11043|balasore|11087|bhogarai|11693|kamarda 
11043|balasore|11087|bhogarai|11694|kusuda  
11043|balasore|11087|bhogarai|11695|mahagab nodal 
11043|balasore|11087|bhogarai|11696|sribatsapur  
11043|balasore|11087|bhogarai|11697|sultanpur  
11043|balasore|11088|jaleswar|11698|baradiha 
11043|balasore|11088|jaleswar|11699|chafla 
11043|balasore|11088|jaleswar|11700|dur
11043|balasore|11088|jaleswar|11701|garasahi 
11043|balasore|11088|jaleswar|11702|gopalpur 
11043|balasore|11088|jaleswar|11703|jaleswar
11043|balasore|11088|jaleswar|11704|jamalpur 
11043|balasore|11088|jaleswar|11705|k m nodal aikasida
11043|balasore|11088|jaleswar|11706|kasidiha 
11043|balasore|11088|jaleswar|11707|khuard nodal
11043|balasore|11088|jaleswar|11708|laxmannath 
11043|balasore|11088|jaleswar|11709|m d nodal  shikharpur
11043|balasore|11088|jaleswar|11710|nampo 
11043|balasore|11088|jaleswar|11711|paschimbad nodal 
11043|balasore|11088|jaleswar|11712|raibania 
11043|balasore|11088|jaleswar|11713|s n nodal  chhamouz
11043|balasore|11088|jaleswar|11714|sugo 
11043|balasore|11089|jaleswar nac|11715|jaleswar
11043|balasore|11090|khaira|11716|antara
11043|balasore|11090|khaira|11717|dagarapada nodal
11043|balasore|11090|khaira|11718|dungura 
11043|balasore|11090|khaira|11719|g n nodal
11043|balasore|11090|khaira|11720|garsang 
11043|balasore|11090|khaira|11721|haripur 
11043|balasore|11090|khaira|11722|jalanga gandibed
11043|balasore|11090|khaira|11723|khaira 
11043|balasore|11090|khaira|11724|kupari 
11043|balasore|11090|khaira|11725|mahatipur nodal
11043|balasore|11090|khaira|11726|makhanpur 
11043|balasore|11090|khaira|11727|n k nodal
11043|balasore|11090|khaira|11728|n r nodal bartana
11043|balasore|11090|khaira|11729|nahanga
11043|balasore|11090|khaira|11730|praharajpur
11043|balasore|11090|khaira|11731|s sur 
11043|balasore|11090|khaira|11732|sarugan 
11043|balasore|11091|nilgiri|11733|ajodhya nodal
11043|balasore|11091|nilgiri|11734|berhampur  
11043|balasore|11091|nilgiri|11735|chatirkhunta  
11043|balasore|11091|nilgiri|11736|chhatrapur nodal  
11043|balasore|11091|nilgiri|11737|dhabani  
11043|balasore|11091|nilgiri|11738|g c nodal rissia
11043|balasore|11091|nilgiri|11739|garadihi  
11043|balasore|11091|nilgiri|11740|gujudiha  
11043|balasore|11091|nilgiri|11741|jadibali  
11043|balasore|11091|nilgiri|11742|jamuna
11043|balasore|11091|nilgiri|11743|kalyani  
11043|balasore|11091|nilgiri|11744|kansa  
11043|balasore|11091|nilgiri|11745|matiali  
11043|balasore|11091|nilgiri|11746|naranpur  
11043|balasore|11091|nilgiri|11747|prahallad nodal jadida
11043|balasore|11091|nilgiri|11748|purunagan  
11043|balasore|11091|nilgiri|11749|sajanagada  
11043|balasore|11092|nilgiri nac|11750|nizagarh  
11043|balasore|11092|nilgiri nac|11751|saraswati  baligohiri
11043|balasore|11093|oupada|11752|dantor  
11043|balasore|11093|oupada|11753|darakholi nodal  
11043|balasore|11093|oupada|11754|iswarpur  
11043|balasore|11093|oupada|11755|mukundapur
11043|balasore|11093|oupada|11756|oupada  
11043|balasore|11093|oupada|11757|pallishri nodal
11043|balasore|11093|oupada|11758|patpur 
11043|balasore|11093|oupada|11759|pratapada nodal  
11043|balasore|11093|oupada|11760|r c  kasapa
11043|balasore|11093|oupada|11761|santaragadia  
11043|balasore|11093|oupada|11762|saraswati nodal 
11043|balasore|11094|remuna|11763|armala 
11043|balasore|11094|remuna|11764|banchhanidhi nodal
11043|balasore|11094|remuna|11765|bankatira 
11043|balasore|11094|remuna|11766|barunasing 
11043|balasore|11094|remuna|11767|begampur 
11043|balasore|11094|remuna|11768|chhanpur 
11043|balasore|11094|remuna|11769|deokhand 
11043|balasore|11094|remuna|11770|dharaganj 
11043|balasore|11094|remuna|11771|kakabarai 
11043|balasore|11094|remuna|11772|kalyanpur 
11043|balasore|11094|remuna|11773|kuligan 
11043|balasore|11094|remuna|11774|madhupura 
11043|balasore|11094|remuna|11775|p k 
11043|balasore|11094|remuna|11776|patanaraipur 
11043|balasore|11094|remuna|11777|rasalpur 
11043|balasore|11094|remuna|11778|remuna
11043|balasore|11094|remuna|11779|sergarh 
11043|balasore|11095|sadar|11780|a n nodal rasalpur
11043|balasore|11095|sadar|11781|chhanua norad  
11043|balasore|11095|sadar|11782|ghodapada  
11043|balasore|11095|sadar|11783|gopinathpur  
11043|balasore|11095|sadar|11784|haladipal 
11043|balasore|11095|sadar|11785|hanagoth  
11043|balasore|11095|sadar|11786|hidigan
11043|balasore|11095|sadar|11787|kalipur  
11043|balasore|11095|sadar|11788|kasafal  
11043|balasore|11095|sadar|11789|manudiha  
11043|balasore|11095|sadar|11790|mirigimundi  
11043|balasore|11095|sadar|11791|n n nodalahada
11043|balasore|11095|sadar|11792|palaspur
11043|balasore|11095|sadar|11793|r m nodal  o sargan
11043|balasore|11095|sadar|11794|raisuan  
11043|balasore|11095|sadar|11795|sargan 
11043|balasore|11095|sadar|11796|sartha balisahi  
11043|balasore|11096|simulia|11797|ada
11043|balasore|11096|simulia|11798|andarai 
11043|balasore|11096|simulia|11799|b s nodal
11043|balasore|11096|simulia|11800|balikhanda 
11043|balasore|11096|simulia|11801|barirdu 
11043|balasore|11096|simulia|11802|bati nodal
11043|balasore|11096|simulia|11803|chalunigan 
11043|balasore|11096|simulia|11804|chandrapada
11043|balasore|11096|simulia|11805|k m nodal kanheibindha
11043|balasore|11096|simulia|11806|kalashpur
11043|balasore|11096|simulia|11807|kanchapada 
11043|balasore|11096|simulia|11808|markona nodal
11043|balasore|11096|simulia|11809|muruna 
11043|balasore|11096|simulia|11810|r r nodal
11043|balasore|11096|simulia|11811|r s nodal
11043|balasore|11096|simulia|11812|s n nodal
11043|balasore|11096|simulia|11813|saraswati nodal
11043|balasore|11097|soro|11814|anantapur nodal 
11043|balasore|11097|soro|11815|banabishnupur 
11043|balasore|11097|soro|11816|bhaggirathi nodal 
11043|balasore|11097|soro|11817|kedarpur girls 
11043|balasore|11097|soro|11818|kudei 
11043|balasore|11097|soro|11819|madhuban nodal 
11043|balasore|11097|soro|11820|manatri 
11043|balasore|11097|soro|11821|mangalpur 
11043|balasore|11097|soro|11822|nadigan 
11043|balasore|11097|soro|11823|pakhar nodal 
11043|balasore|11097|soro|11824|saduapada 
11043|balasore|11097|soro|11825|simulia 
11043|balasore|11097|soro|11826|singakhunta 
11043|balasore|11097|soro|11827|sirapur 
11043|balasore|11097|soro|11828|talanagar nodal 
11043|balasore|11098|soro nac|11829|guhariasahi 
11043|balasore|11098|soro nac|11830|soro feeder 
11044|bargarh|11099|ambabhona|11831|ambhabona 
11044|bargarh|11099|ambabhona|11832|bhainatora 
11044|bargarh|11099|ambabhona|11833|bhukta nodal 
11044|bargarh|11099|ambabhona|11834|dungri 
11044|bargarh|11099|ambabhona|11835|kandapala nodal
11044|bargarh|11099|ambabhona|11836|kumbho
11044|bargarh|11099|ambabhona|11837|lakhanpur 
11044|bargarh|11099|ambabhona|11838|ruchida 
11044|bargarh|11099|ambabhona|11839|uttam 
11044|bargarh|11100|attabira|11840|attabira
11044|bargarh|11100|attabira|11841|bugbudaug
11044|bargarh|11100|attabira|11842|chakulifarmug
11044|bargarh|11100|attabira|11843|chhandapali 
11044|bargarh|11100|attabira|11844|gartiapali 
11044|bargarh|11100|attabira|11845|hirlipali 
11044|bargarh|11100|attabira|11846|janhapada 
11044|bargarh|11100|attabira|11847|jhiliminda 
11044|bargarh|11100|attabira|11848|kadobahal 
11044|bargarh|11100|attabira|11849|kharmunda nodal 
11044|bargarh|11100|attabira|11850|lahanda 
11044|bargarh|11100|attabira|11851|paharsrigida 
11044|bargarh|11100|attabira|11852|pithapothal 
11044|bargarh|11100|attabira|11853|singpali
11044|bargarh|11101|bargarh|11854|adgaon 
11044|bargarh|11101|bargarh|11855|barhagoda
11044|bargarh|11101|bargarh|11856|cement nagar nodla
11044|bargarh|11101|bargarh|11857|chakarkend 
11044|bargarh|11101|bargarh|11858|gudesira nodal
11044|bargarh|11101|bargarh|11859|jamurda 
11044|bargarh|11101|bargarh|11860|katapali 
11044|bargarh|11101|bargarh|11861|khandahata nodal
11044|bargarh|11101|bargarh|11862|khuntapali 
11044|bargarh|11101|bargarh|11863|kurla nodal
11044|bargarh|11101|bargarh|11864|podhmunda 
11044|bargarh|11101|bargarh|11865|sarsara 
11044|bargarh|11101|bargarh|11866|tora 
11044|bargarh|11102|bargarh mpl|11867|hindi 
11044|bargarh|11102|bargarh mpl|11868|khajurtikra
11044|bargarh|11102|bargarh mpl|11869|oriya 
11044|bargarh|11103|barpali|11870|agalpur 
11044|bargarh|11103|barpali|11871|bagbadi
11044|bargarh|11103|barpali|11872|dhirpur 
11044|bargarh|11103|barpali|11873|haldipali 
11044|bargarh|11103|barpali|11874|kadalipali 
11044|bargarh|11103|barpali|11875|kumbhari 
11044|bargarh|11103|barpali|11876|mahada 
11044|bargarh|11103|barpali|11877|mahulpali 
11044|bargarh|11103|barpali|11878|sarandapali 
11044|bargarh|11103|barpali|11879|satalma 
11044|bargarh|11103|barpali|11880|tejang
11044|bargarh|11103|barpali|11881|tulandi 
11044|bargarh|11104|barpali nac|11882|barpali -i
11044|bargarh|11104|barpali nac|11883|barpali-ii
11044|bargarh|11105|bhatali|11884|bhatigoan 
11044|bargarh|11105|bhatali|11885|bhatli 
11044|bargarh|11105|bhatali|11886|chadeigoan 
11044|bargarh|11105|bhatali|11887|dumalpali 
11044|bargarh|11105|bhatali|11888|jhankarpali 
11044|bargarh|11105|bhatali|11889|k antapali nodal
11044|bargarh|11105|bhatali|11890|kanakbira 
11044|bargarh|11105|bhatali|11891|mulbar nodal 
11044|bargarh|11105|bhatali|11892|narangpur 
11044|bargarh|11105|bhatali|11893|nuagarh 
11044|bargarh|11105|bhatali|11894|sukuda 
11044|bargarh|11106|bheden|11895|areigudi nodal
11044|bargarh|11106|bheden|11896|badpipilipali
11044|bargarh|11106|bheden|11897|bakti 
11044|bargarh|11106|bheden|11898|barpadar 
11044|bargarh|11106|bheden|11899|bheden 
11044|bargarh|11106|bheden|11900|desh bhatli nodal
11044|bargarh|11106|bheden|11901|gurupali 
11044|bargarh|11106|bheden|11902|mahulpali
11044|bargarh|11106|bheden|11903|manpur nodal
11044|bargarh|11106|bheden|11904|marhapali 
11044|bargarh|11106|bheden|11905|remunda 
11044|bargarh|11106|bheden|11906|saharatikra 
11044|bargarh|11106|bheden|11907|sankrida nodal
11044|bargarh|11106|bheden|11908|sialkhandahatha nodal
11044|bargarh|11107|bijepur|11909|badbausen 
11044|bargarh|11107|bijepur|11910|badbramini 
11044|bargarh|11107|bijepur|11911|bandupali 
11044|bargarh|11107|bijepur|11912|bijepur 
11044|bargarh|11107|bijepur|11913|jarig 
11044|bargarh|11107|bijepur|11914|jokhipali 
11044|bargarh|11107|bijepur|11915|kharmunda 
11044|bargarh|11107|bijepur|11916|laumunda 
11044|bargarh|11107|bijepur|11917|pada 
11044|bargarh|11107|bijepur|11918|patharla
11044|bargarh|11107|bijepur|11919|t gandapali 
11044|bargarh|11107|bijepur|11920|talpadar 
11044|bargarh|11108|gaisilet|11921|badsahajbahal 
11044|bargarh|11108|gaisilet|11922|firingimal 
11044|bargarh|11108|gaisilet|11923|gaisilet 
11044|bargarh|11108|gaisilet|11924|jamutpali(a) 
11044|bargarh|11108|gaisilet|11925|jamutpali(b) 
11044|bargarh|11108|gaisilet|11926|katabahal
11044|bargarh|11108|gaisilet|11927|kathumal 
11044|bargarh|11108|gaisilet|11928|kundakhai 
11044|bargarh|11108|gaisilet|11929|sandhibahal 
11044|bargarh|11108|gaisilet|11930|sardhapali 
11044|bargarh|11108|gaisilet|11931|talpali 
11044|bargarh|11109|jharbandh|11932|baitali 
11044|bargarh|11109|jharbandh|11933|bhandarjuri 
11044|bargarh|11109|jharbandh|11934|chandramanipur 
11044|bargarh|11109|jharbandh|11935|dava 
11044|bargarh|11109|jharbandh|11936|goudmal 
11044|bargarh|11109|jharbandh|11937|jagadalpur 
11044|bargarh|11109|jharbandh|11938|jampali 
11044|bargarh|11109|jharbandh|11939|jharbandh nodal
11044|bargarh|11109|jharbandh|11940|lergaon 
11044|bargarh|11109|jharbandh|11941|niljipatra
11044|bargarh|11110|padampur nac|11942|padampur 
11044|bargarh|11111|paikmal|11943|badikata 
11044|bargarh|11111|paikmal|11944|barpali 
11044|bargarh|11111|paikmal|11945|chedgoan 
11044|bargarh|11111|paikmal|11946|cherangajanj 
11044|bargarh|11111|paikmal|11947|dudukijharia 
11044|bargarh|11111|paikmal|11948|kermelabahal 
11044|bargarh|11111|paikmal|11949|lakhmara nodal
11044|bargarh|11111|paikmal|11950|malpara 
11044|bargarh|11111|paikmal|11951|mandiadhipa 
11044|bargarh|11111|paikmal|11952|mandosil 
11044|bargarh|11111|paikmal|11953|mithapali 
11044|bargarh|11111|paikmal|11954|paikmal
11044|bargarh|11111|paikmal|11955|palsada 
11044|bargarh|11111|paikmal|11956|pipalpali 
11044|bargarh|11111|paikmal|11957|temeri nodal
11044|bargarh|11112|rajborasambar|11958|badimal 
11044|bargarh|11112|rajborasambar|11959|barikel 
11044|bargarh|11112|rajborasambar|11960|charpali 
11044|bargarh|11112|rajborasambar|11961|dahigaon 
11044|bargarh|11112|rajborasambar|11962|dangachchha 
11044|bargarh|11112|rajborasambar|11963|fulmatipur 
11044|bargarh|11112|rajborasambar|11964|jammal 
11044|bargarh|11112|rajborasambar|11965|kansingha 
11044|bargarh|11112|rajborasambar|11966|khairpali 
11044|bargarh|11112|rajborasambar|11967|mahulpali 
11044|bargarh|11112|rajborasambar|11968|melchhamunda 
11044|bargarh|11112|rajborasambar|11969|purena 
11044|bargarh|11112|rajborasambar|11970|sargibahal 
11044|bargarh|11113|sohella|11971|bausenmora 
11044|bargarh|11113|sohella|11972|beherapali 
11044|bargarh|11113|sohella|11973|birjam nodal
11044|bargarh|11113|sohella|11974|chhuriapali 
11044|bargarh|11113|sohella|11975|dumerpali
11044|bargarh|11113|sohella|11976|ghess 
11044|bargarh|11113|sohella|11977|jhar nodal
11044|bargarh|11113|sohella|11978|kanapali
11044|bargarh|11113|sohella|11979|kangoan 
11044|bargarh|11113|sohella|11980|kelenda
11044|bargarh|11113|sohella|11981|pandikipali 
11044|bargarh|11113|sohella|11982|rengali
11044|bargarh|11113|sohella|11983|sarkanda 
11044|bargarh|11113|sohella|11984|sohella 
11044|bargarh|11113|sohella|11985|srigida 
11044|bargarh|11113|sohella|11986|tabada nodal
11045|bhadrak|11114|basudevpur|11987|barapur  
11045|bhadrak|11114|basudevpur|11988|bideipur nodal
11045|bhadrak|11114|basudevpur|11989|binayakpur  
11045|bhadrak|11114|basudevpur|11990|chandia  
11045|bhadrak|11114|basudevpur|11991|chudamani  
11045|bhadrak|11114|basudevpur|11992|eram  
11045|bhadrak|11114|basudevpur|11993|ertal feeder
11045|bhadrak|11114|basudevpur|11994|jayapur  
11045|bhadrak|11114|basudevpur|11995|k c nodal vidyapitha
11045|bhadrak|11114|basudevpur|11996|kamargaon  
11045|bhadrak|11114|basudevpur|11997|krushnapur  
11045|bhadrak|11114|basudevpur|11998|kshempur  
11045|bhadrak|11114|basudevpur|11999|mallickadeipur  
11045|bhadrak|11114|basudevpur|12000|padmapur  
11045|bhadrak|11114|basudevpur|12001|patnamishrapur  
11045|bhadrak|11114|basudevpur|12002|tulamtula nodal  
11045|bhadrak|11115|basudevpur mpl|12003|binayakpur  
11045|bhadrak|11115|basudevpur mpl|12004|chudamani  
11045|bhadrak|11115|basudevpur mpl|12005|jayapur  
11045|bhadrak|11115|basudevpur mpl|12006|kshempur
11045|bhadrak|11115|basudevpur mpl|12007|mandalpokhari  
11045|bhadrak|11116|bhadrak|12008|brahmapur nodal
11045|bhadrak|11116|bhadrak|12009|chandigaon  
11045|bhadrak|11116|bhadrak|12010|chunati   
11045|bhadrak|11116|bhadrak|12011|chunida s 
11045|bhadrak|11116|bhadrak|12012|gujidarada
11045|bhadrak|11116|bhadrak|12013|harihar nodal  
11045|bhadrak|11116|bhadrak|12014|haripur  
11045|bhadrak|11116|bhadrak|12015|kaupur nodal
11045|bhadrak|11116|bhadrak|12016|n d m
11045|bhadrak|11116|bhadrak|12017|natawar nodal  
11045|bhadrak|11116|bhadrak|12018|okara  
11045|bhadrak|11116|bhadrak|12019|r n betada nodal  
11045|bhadrak|11116|bhadrak|12020|rameswar  
11045|bhadrak|11116|bhadrak|12021|trisalpur   
11045|bhadrak|11117|bhadrak mpl|12022|harinarayan nodal
11045|bhadrak|11117|bhadrak mpl|12023|n c feeder 
11045|bhadrak|11117|bhadrak mpl|12024|natabar nodal 
11045|bhadrak|11117|bhadrak mpl|12025|poingh 
11045|bhadrak|11118|bhandaripokhari|12026|baladevjew nodal
11045|bhadrak|11118|bhandaripokhari|12027|barikpur nodal
11045|bhadrak|11118|bhandaripokhari|12028|bhagibindha nodal  
11045|bhadrak|11118|bhandaripokhari|12029|bishnupur s 
11045|bhadrak|11118|bhandaripokhari|12030|fatepur  
11045|bhadrak|11118|bhandaripokhari|12031|jalahari nodal  
11045|bhadrak|11118|bhandaripokhari|12032|jasotikiri nodal
11045|bhadrak|11118|bhandaripokhari|12033|kanti nodal
11045|bhadrak|11118|bhandaripokhari|12034|khadisinga nodal  
11045|bhadrak|11118|bhandaripokhari|12035|kulana  
11045|bhadrak|11118|bhandaripokhari|12036|mahura
11045|bhadrak|11118|bhandaripokhari|12037|paramanandapur nodal  
11045|bhadrak|11118|bhandaripokhari|12038|rahania nodal
11045|bhadrak|11118|bhandaripokhari|12039|rajendrapur   
11045|bhadrak|11118|bhandaripokhari|12040|sarasada 
11045|bhadrak|11118|bhandaripokhari|12041|satosola  
11045|bhadrak|11118|bhandaripokhari|12042|solampur  
11045|bhadrak|11119|bonth|12043|adia nodal
