3176,6597
3177,6601
3178,6581
3179,6610
3181,6581
3182,6581
3183,6610
3184,6608
3185,6599
3186,6599
3187,6599
3188,6620
3189,6607
3190,6281
3191,4907
3192,6281
3193,3287
3194,3287
3195,3287
3196,3287
3197,3287
3198,3287
3199,4907
3200,4907
3201,4907
3202,4907
3203,6281
3206,4118
3207,6286
3208,6286
3210,6286
3211,2587
3212,2587
3214,2587
3216,6286
3221,4118
3223,2587
3224,6197
3225,1745
3226,1745
3227,2711
3228,2711
3229,2711
3230,2711
3231,2711
3232,2711
3233,2908
3234,1745
3235,3488
3236,6603
3237,6603
3240,6620
3241,6620
3242,2287
3243,2287
3244,6624
3245,6582
3246,6620
3247,6603
3249,4126
3250,2985
3251,2985
3252,2985
3254,4126
3255,4126
3256,4126
3257,4126
3258,5922
3259,5922
3260,4138
3261,4138
3262,4138
3263,4138
3264,3488
3265,3488
3266,3488
3267,3488
3268,6312
3270,3488
3271,3488
3274,3488
3275,4138
3276,4138
3278,4138
3279,4138
3280,4611
3281,4611
3283,6419
3284,6419
3286,6419
3287,6419
3288,6419
3289,4611
3290,1769
3291,1769
3292,1769
3293,1769
3294,4665
3295,4281
3296,4665
3297,4665
3298,4665
3299,4665
3300,1769
3302,1769
3303,4281
3304,6453
3305,4281
3306,2708
3307,2708
3308,2708
3310,2708
3311,4719
3312,4719
3313,4719
3314,5446
3315,5446
3316,5446
3317,5446
3318,5446
3319,5446
3320,6629
3321,6629
3322,6629
3323,6629
3324,6629
3325,6629
3326,6629
3327,6629
3328,6629
3329,2711
3330,5496
3331,5496
3332,5496
3333,5496
3334,5496
3335,2662
3336,2662
3337,2662
3338,2662
3339,3718
3340,3718
3341,3718
3342,4474
3343,3718
3344,3718
3345,3718
3346,4761
3347,4761
3348,4761
3349,4761
3350,4761
3351,4761
3352,5474
3353,892
3354,892
3355,892
3356,892
3357,892
3358,3160
3359,3160
3360,3160
3361,3160
3362,3160
3363,3160
3364,1042
3365,1042
3366,1042
3368,6254
3370,2376
3372,2376
3373,2376
3374,2376
3375,2376
3376,1042
3377,1042
3378,2376
3379,2376
3380,1440
3381,1440
3382,1440
3383,1440
3384,1440
3385,1440
3386,1440
3387,1440
3388,1440
3389,6279
3390,1653
3391,6279
3392,6279
3393,6240
3394,6433
3395,1227
3396,6240
3397,6240
3398,6240
3399,6240
3400,2391
3401,2391
3402,2391
3403,2391
3404,2391
3405,6433
3406,6433
3407,6433
3408,1227
3409,1227
3410,586
3411,586
3412,586
3413,651
3414,651
3415,586
3416,3672
3417,3672
3418,3672
3419,651
3420,651
3421,2318
3422,2318
3423,2374
3424,2374
3425,2318
3426,2318
3427,2318
3428,2318
3429,4282
3430,4282
3431,4282
3432,4282
3433,4282
3434,4282
3435,2374
3436,2374
3437,4282
3438,4282
3439,2318
3440,4167
3441,4474
3442,4474
3444,4167
3445,4167
3446,4167
3447,4167
3448,4167
3449,4167
3450,4167
3451,5474
3452,5474
3453,5474
3454,1653
3455,1653
3456,1653
3457,4167
3458,1653
3459,6566
3461,6566
3462,6566
3463,6566
3464,1653
3465,6566
3467,1040
3470,1440
3471,4589
3475,1040
3477,5685
3478,5685
3479,5685
3481,5053
3482,1732
3483,2803
3484,5802
3485,2803
3488,2803
3489,2803
3490,5053
3491,2803
3492,2803
3494,2803
3495,2803
3496,2803
3497,2803
3498,2803
3499,2803
3500,2803
3501,2803
3502,2803
3503,2803
3504,2803
3505,2803
3506,2803
3507,4671
3508,4671
3509,4671
3510,4671
3511,4671
3512,2803
3513,2803
3514,5802
3515,5802
3516,5802
3517,2803
3518,2803
3519,2803
3520,5802
3521,5802
3522,2803
3523,2803
3524,4639
3525,1624
3526,2318
3527,1731
3528,4639
3529,4639
3530,1731
3531,1731
3532,1624
3533,4639
3534,4639
3535,4639
3536,4639
3537,1624
3538,1624
3539,1624
3540,1624
3542,2803
3543,2373
3544,1809
3545,1808
3546,1808
3547,6469
3548,5517
3549,2373
3550,2373
3551,2373
3552,2373
3553,6295
3554,2803
3555,6469
3556,6469
3557,6377
3559,2803
3560,2803
3561,2803
3562,2803
3563,2803
3564,2803
3565,2803
3566,2803
3567,2803
3568,2803
3569,4162
3570,4162
3571,4162
3572,4162
3573,4162
3574,4162
3575,4162
3576,6626
3577,4162
3578,4162
3579,4162
3580,4318
3581,4318
3582,4318
3583,4318
3584,4318
3585,1773
3586,1773
3587,5517
3588,5517
3589,5517
3590,4435
3592,4435
3593,5517
3594,5517
3595,5517
3597,4435
3598,1809
3599,6178
3600,6256
3601,6178
3602,6256
3603,6178
3604,2803
3605,2803
3606,2803
3607,6178
3608,6256
3609,4954
3610,4954
3611,4954
3612,6524
3613,4954
3614,2803
3615,2803
3616,6377
3617,1417
3618,5193
3620,5193
3621,2803
3622,6588
3623,5193
3624,6626
3625,6594
3626,2803
3627,6586
3628,6377
3629,2803
3630,2803
3633,6377
3634,6377
3635,6626
3637,1417
3638,1417
3639,1417
3640,1417
3641,3305
3642,3305
3644,3305
3646,3305
3647,3305
3648,6524
3649,6524
3650,3305
3651,3305
3652,3305
3655,2803
3657,6524
3660,2803
3661,2803
3662,2803
3663,2803
3664,2803
3665,2803
3666,2805
3667,2803
3668,2803
3669,1732
3670,1732
3671,1732
3672,1732
3673,1732
3674,2429
3675,1732
3676,1732
3678,3243
3679,3243
3680,3243
3681,3243
3683,5757
3684,5757
3685,5757
3686,5757
3687,5757
3688,5757
3689,5757
3690,634
3691,634
3692,634
3693,6613
3694,634
3695,2589
3696,2589
3697,2589
3698,2589
3699,2589
3700,2589
3701,2589
3702,2589
3703,2589
3704,2589
3705,634
3706,634
3707,634
3708,634
3709,634
3710,634
3711,1194
3712,1194
3713,1194
3714,3052
3715,1194
3716,1194
3717,3052
3718,3052
3719,3052
3720,3052
3721,5066
3722,5066
3723,5066
3724,5066
3725,5066
3726,5066
3727,5066
3728,1194
3729,1194
3730,1194
3731,1194
3732,6276
3733,6276
3734,6276
3735,6276
3736,6276
3737,6276
3738,6276
3739,6276
3740,6209
3741,6209
3742,6276
3743,6276
3744,6276
3745,4135
3746,4135
3747,4135
3748,4135
3749,4135
3750,1194
3751,4471
3753,4471
3754,6591
3755,6591
3756,6593
3757,6593
3758,4471
3759,4471
3760,6613
3761,6581
3762,6589
3763,6626
3764,6627
3765,6613
3767,6407
3768,6588
3769,4471
3770,4471
3771,4471
3772,4471
3773,4471
3774,6581
3776,6315
3777,6315
3778,6315
3779,6613
3780,6620
3782,5385
3783,5385
3784,5385
3785,5385
3787,5385
3788,3243
3789,3243
3790,3243
3792,4862
3793,4862
3794,5880
3796,4862
3797,4862
3798,4862
3799,5880
3801,5880
3802,5880
3803,5880
3804,5880
3805,5880
3806,1965
3807,1965
3808,1965
3809,1965
3810,6581
3811,6592
3812,6603
3814,6626
3815,6603
3816,1965
3817,6175
3818,6175
3819,6175
3820,6175
3821,3361
3822,3361
3823,3361
3824,3361
3825,6175
3826,6175
3827,913
3828,913
3829,3361
3830,3361
3831,3361
3832,2784
3833,2784
3834,2784
3835,2784
3838,5016
3839,5016
3840,5016
3841,5016
3842,5016
3843,5016
3844,2784
3845,5016
3847,2816
3848,2816
3849,2816
3850,2816
3851,2816
3852,3094
3853,2816
3854,3094
3855,3094
3856,3094
3857,3094
3858,3094
3859,1657
3863,2040
3864,2040
3865,2895
3866,2895
3867,2895
3868,2895
3869,2895
3870,2895
3871,2895
3872,2040
3875,2895
3876,2040
3877,2040
3878,2040
3880,2040
3881,2040
3882,3113
3883,2907
3884,2907
3885,2907
3886,2907
3887,2907
3888,3113
3889,6592
3890,3113
3891,3113
3892,2907
3893,2907
3894,2907
3895,5088
3896,5088
3897,6624
3898,6624
3900,6585
3901,6613
3903,6626
3904,5088
3905,5088
3906,5088
3907,1013
3908,1013
3909,1013
3910,1013
3911,1013
3912,2449
3913,2449
3914,2449
3915,2449
3917,2449
3918,1013
3920,5522
3921,5522
3922,5522
3923,5522
3924,5016
3925,749
3926,749
3927,749
3928,749
3929,749
3931,749
3933,2201
3934,2201
3935,2201
3936,2201
3937,2201
3938,2201
3939,2201
3940,749
3941,749
3942,2201
3943,2201
3944,1681
3945,1681
3946,6590
3947,6315
3948,6315
3949,1681
3950,1681
3951,1681
3952,1681
3953,1681
3954,1681
3955,6625
3956,6582
3957,6589
3958,6627
3959,3819
3960,3819
3961,3819
3962,6547
3963,5940
3965,3819
3966,6547
3967,6547
3968,5940
3969,5940
3970,6547
3971,6547
3972,6547
3973,6373
3975,6373
3976,6373
3977,6373
3978,6644
3979,6644
3981,6489
3982,6489
3983,6489
3984,6489
3985,1026
3986,1026
3987,6489
3988,6489
3989,6489
3990,6489
3991,6489
3992,1026
3993,1026
3994,1026
3996,6489
3997,6489
3998,1301
3999,1301
4000,4742
4001,4742
4004,4742
4006,4742
4007,4742
4009,1384
4010,2125
4011,2125
4013,2125
4014,2125
4016,2125
4017,2125
4018,1384
4019,1384
4020,1384
4021,2125
4023,1384
4024,1384
4025,1384
4026,1384
4027,1384
4029,5496
4030,5496
4031,5496
4032,5496
4033,5496
4034,5496
4035,5496
4036,1675
4037,1675
4038,1675
4039,1675
4040,1675
4041,1675
4042,1675
4043,1675
4045,1675
4046,1675
4047,6373
4048,6373
4049,1384
4050,5496
4052,6545
4053,6545
4054,3819
4055,6516
4057,6545
4058,6516
4059,6545
4060,6545
4061,6624
4062,6581
4063,6516
4064,6584
4065,6585
4066,6586
4067,6586
4068,6586
4069,6516
4071,6589
4072,6585
4073,6516
4076,3924
4077,3924
4079,3924
4081,6325
4083,5747
4084,5747
4085,6325
4086,6325
4088,6325
4089,6325
4090,4436
4092,6007
4093,4436
4094,4436
4095,739
4096,6007
4097,6007
4098,6007
4099,739
4100,739
4101,4436
4102,6007
4103,4436
4104,4436
4105,4436
4106,6007
4107,4436
4108,739
4109,6007
4110,739
4111,6007
4112,926
4113,926
4114,1764
4115,1764
4116,1764
4117,1764
4118,1764
4119,926
4120,926
4121,6620
4122,6626
4123,6600
4124,6589
4125,6589
4126,6620
4127,6624
4129,6624
4130,6599
4131,6624
4132,6624
4133,6583
4134,6624
4136,955
4137,955
4140,5194
4141,5194
4142,3468
4143,6280
4144,6280
4145,3468
4146,3468
4147,3468
4148,3468
4150,6563
4151,5194
4152,5194
4153,5624
4154,5624
4155,6563
4156,6563
4157,6563
4158,2340
4159,2340
4160,2340
4161,2340
4162,3541
4163,3541
4164,3541
4165,3541
4166,3541
4167,3541
4169,6426
4170,6426
4171,6426
4172,6426
4173,4628
4174,4628
4175,4628
4176,4628
4177,4628
4181,926
4183,1124
4184,6280
4185,1124
4186,6284
4187,6284
4188,5108
4190,6284
4192,6284
4193,6284
4194,6284
4195,6284
4196,6284
4197,1124
4198,3842
4199,3842
4200,6284
4201,3842
4202,3842
4203,6284
4204,1124
4205,926
4206,5108
4207,5108
4208,877
4209,877
4210,5108
4211,877
4212,5108
4213,877
4214,877
4216,877
4217,5108
4218,5108
4219,5911
4220,5911
4223,955
4226,5911
4227,5911
4228,6549
4229,6549
4230,6549
4231,6549
4233,6549
4234,6549
4235,6549
4236,6549
4237,6549
4238,6549
4240,6237
4241,6357
4242,928
4243,928
4244,6357
4245,3116
4246,3116
4247,928
4248,6357
4249,6357
4250,5101
4251,6357
4252,6357
4253,3949
4254,6357
4255,5101
4257,5101
4258,5101
4259,3116
4260,5101
4261,5101
4262,3949
4263,3949
4264,6379
4266,4499
4267,6474
4268,6379
4269,4499
4270,4499
4272,6379
4273,5435
4274,5435
4275,5435
4276,6625
4277,5435
4278,5435
4279,4499
4280,1986
4281,6591
4283,6592
4284,1450
4285,3445
4286,1474
4287,1474
4288,6526
4289,1474
4290,6513
4291,1474
4292,4956
4293,5111
4294,6513
4295,6513
4296,6526
4297,6526
4298,6526
4299,6526
4300,6526
4301,6526
4302,1474
4303,1474
4304,6526
4305,5417
4306,5417
4307,1729
4308,1729
4309,1729
4310,1729
4311,1729
4312,5417
4313,5417
4314,6589
4316,642
4317,6589
4319,6590
4320,6591
4321,642
4322,642
4323,642
4324,642
4325,3445
4326,642
4327,642
4328,642
4329,1078
4330,6592
4331,6585
4333,6625
4334,6582
4335,6587
4336,6588
4337,6588
4338,6588
4340,6588
4341,6587
4342,6588
4343,3445
4344,3445
4345,5406
4346,5406
4347,4956
4348,4956
4350,5406
4351,3445
4352,4956
4353,6625
4354,6613
4355,6627
4356,5406
4357,6625
4358,6626
4359,6627
4360,6645
4361,6645
4362,6645
4363,6613
4364,6645
4365,6590
4366,6590
4367,6593
4368,6594
4369,6594
4371,3413
4373,5437
4374,5500
4375,5437
4376,6298
4377,6298
4378,6298
4380,6298
4381,6298
4382,5500
4383,3779
4384,5500
4385,5500
4386,5500
4387,5500
4388,6324
4389,6634
4390,6425
4391,1450
4392,6425
4393,4461
4394,4461
4395,4461
4396,6425
4397,2128
4398,2128
4399,6634
4400,6634
4401,2326
4402,2326
4403,2326
4404,2326
4405,5210
4406,5210
4407,5210
4408,5210
4410,6620
4411,6582
4412,6582
4414,6627
4415,6586
4416,6586
4418,6592
4419,6620
4421,6620
4422,6188
4423,6620
4424,6620
4425,6620
4426,5970
4427,1078
4428,1450
4429,5970
4430,1078
4431,5970
4432,5970
4433,1450
4434,5970
4435,843
4436,843
4437,843
4438,843
4439,843
4440,843
4441,843
4442,843
4443,1977
4444,843
4445,904
4446,1651
4447,1651
4448,6503
4449,1651
4450,6483
4451,6483
4452,6503
4453,6450
4454,4672
4455,1651
4456,6503
4457,3777
4458,959
4459,959
4460,4505
4461,4505
4462,4505
4463,3777
4464,6420
4465,3777
4466,3777
4467,6420
4468,2549
4469,5799
4470,959
4471,3777
4472,3984
4473,6189
4474,1848
4475,1848
4476,3304
4477,3304
4479,6189
4480,3812
4481,6215
4482,6215
4483,6215
4484,4574
4485,6215
4486,6299
4487,4574
4488,4574
4489,4574
4490,6215
4491,4172
4492,4172
4493,4574
4494,4574
4495,4574
4496,4574
4497,3085
4498,5320
4499,5320
4500,5879
4501,3085
4502,3085
4503,5320
4504,3085
4505,3085
4506,6424
4507,1186
4508,1186
4509,3085
4510,3085
4511,3085
4512,2212
4513,5320
4514,6235
4515,6206
4516,6206
4517,6206
4518,2212
4519,6206
4520,3031
4521,3031
4522,6571
4523,5879
4524,3031
4525,3031
4527,6424
4528,6571
4529,5879
4530,3031
4531,3031
4532,6571
4533,3031
4534,3031
4536,6206
4537,6238
4538,3031
4539,6571
4540,3031
4541,6571
4542,6571
4543,5879
4544,6206
4545,1186
4546,1186
4547,1186
4549,2549
4551,1186
4552,1186
4553,1186
4554,2549
4555,2549
4556,2549
4557,1186
4558,1186
4559,1392
4560,1392
4561,1392
4562,1392
4563,6206
4564,1977
4565,1977
4566,1977
4567,1977
4568,4505
4569,1977
4570,1977
4571,1977
4572,1977
4573,1977
4574,1977
4575,1938
4576,1269
4578,1392
4579,2706
4580,1977
4581,1977
4582,1187
4583,5469
4584,5469
4585,2725
4586,2725
4587,6517
4588,5469
4589,6558
4590,6517
4591,5469
4592,1848
4593,1848
4594,904
4595,1978
4596,904
4597,904
4598,1978
4599,1977
4600,1978
4601,1978
4602,1978
4603,5546
4604,5546
4605,1978
4606,5546
4607,5546
4608,904
4609,5546
4610,5546
4611,1978
4612,5546
4613,904
4614,6571
4615,5546
4616,4505
4617,5799
4618,4505
4619,5799
4620,6571
4621,4505
4622,4505
4623,5799
4624,5799
4625,5799
4626,4505
4627,843
4628,6222
4629,6213
4630,6214
4631,6213
4632,6236
4633,6206
4634,6213
4635,6213
4636,6206
4637,6206
4638,2706
4639,2706
4640,6213
4641,6235
4642,6235
4643,6213
4644,6206
4645,1187
4646,6192
4647,1186
4648,1938
4649,1938
4650,4505
4651,6397
4652,1938
4653,4111
4654,1186
4655,4505
4656,6448
4657,3984
4658,6406
